User,Tweet_ID,Source,Created_at,Retweet_count,Favorite_count,Text 
@HillaryClinton,790755470776623104,TweetDeck,2016-10-25 03:22:50,6483,18966,"b'""Get this, Donald:\nNasty women are tough.\nNasty women are smart.\nAnd nasty women vote.""\n\xe2\x80\x94@ElizabethForMA\xe2\x80\xa6 https://t.co/VvZl5Y19BA'"
@HillaryClinton,790748347615371264,Twitter Media Studio,2016-10-25 02:54:32,5426,11774,b'A man who disrespects our service members cannot be our Commander-in-Chief. https://t.co/eerqQrjRbz'
@HillaryClinton,790737990985326592,TweetDeck,2016-10-25 02:13:22,1781,6148,"b'""It\xe2\x80\x99s important to give you something to vote for, not just against."" \xe2\x80\x94Hillary https://t.co/qVF3DUSYZ7 https://t.co/uvGVgqktgn'"
@HillaryClinton,790730465175011328,TweetDeck,2016-10-25 01:43:28,2699,6310,"b'No one who wants to be Commander-in-Chief should be calling active military operations a ""disaster.\xe2\x80\x9d https://t.co/YjLRFyfE4f'"
@HillaryClinton,790717628671201280,Twitter Web Client,2016-10-25 00:52:28,868,0,"b'RT @HillaryforFL: As early voting begins in many counties in Florida, see how many Floridians have already voted. #EarlyVote4Her https://t.\xe2\x80\xa6'"
@HillaryClinton,790710757172383745,TweetDeck,2016-10-25 00:25:09,1881,5204,"b""In honor of Trump's relentless pursuit of any conspiracy theory, presenting a stylish update to his famous hats:\xe2\x80\xa6 https://t.co/e2hwAqC2LX"""
@HillaryClinton,790684481384513536,Twitter Media Studio,2016-10-24 22:40:45,3244,8048,"b""Your friends, your family, stars on Broadway\xe2\x80\x94everyone's voting this year. Don't throw away your shot:\xe2\x80\xa6 https://t.co/Tcd6x8oZDx"""
@HillaryClinton,790682803289587712,TweetDeck,2016-10-24 22:34:05,2018,5246,b'Trump loves conspiracy theories almost as much as his hat. But why choose?\n\nMake your own tin foil #MAGA hat:\xe2\x80\xa6 https://t.co/7S1Ck6tqhf'
@HillaryClinton,790679943671930880,TweetDeck,2016-10-24 22:22:43,1034,3315,"b'\xe2\x80\x9cClinton has the temperament, knowledge and experience to be president.\xe2\x80\x9d \xe2\x80\x94@PhillyTrib https://t.co/KpM8ECx00D'"
@HillaryClinton,790666293108244480,Twitter Media Studio,2016-10-24 21:28:28,8776,17601,"b'When Trump trivializes the sacrifice of our military and veterans, he makes it clear: He has no idea what service t\xe2\x80\xa6 https://t.co/taRFZh6Ny5'"
@HillaryClinton,790643596693233664,TweetDeck,2016-10-24 19:58:17,3428,6215,b'Good question. https://t.co/wrd7SUI4cI https://t.co/Gpio1LA5Z8'
@HillaryClinton,790635762186330112,TweetDeck,2016-10-24 19:27:09,1909,4876,"b'A promise to ""Make America Great Again"" might mean more from someone who actually made his products in America. https://t.co/Q75vEdoq8m'"
@HillaryClinton,790617821185187840,TweetDeck,2016-10-24 18:15:52,1241,2903,"b'If Donald Trump condones discrimination against his own employees, how would he lead our country? https://t.co/3VdXH9tykx'"
@HillaryClinton,790616758436630528,TweetDeck,2016-10-24 18:11:38,951,2585,"b'""He lost $1 billion running a casino. Who does that?\xe2\x80\x9d \xe2\x80\x94Hillary on Trump: https://t.co/cijmdjCj0t'"
@HillaryClinton,790615014008905731,TweetDeck,2016-10-24 18:04:42,484,1124,"b'No matter where you go to college, we\xe2\x80\x99ll make it easier for you to pay back and pay down your student debt. https://t.co/VkVm51nWIY'"
@HillaryClinton,790613689447682048,TweetDeck,2016-10-24 17:59:27,714,1458,"b'Last night, Trump called a military effort to push terrorists out of Mosul a \xe2\x80\x9ctotal disaster.\xe2\x80\x9d\n\nThat\xe2\x80\x99s dangerous. https://t.co/1MzyauM3Nw'"
@HillaryClinton,790612853480882176,Twitter Web Client,2016-10-24 17:56:07,817,0,"b'RT @dougmillsnyt: .@SenWarren with @HillaryClinton during a campaign rally at Saint Anselm College in Manchester, NH https://t.co/ZsCfgVPKoz'"
@HillaryClinton,790612790268596224,TweetDeck,2016-10-24 17:55:52,613,1696,b'The energy we\xe2\x80\x99re seeing out there isn\xe2\x80\x99t just about what we\xe2\x80\x99re against\xe2\x80\x94it\xe2\x80\x99s about what we\xe2\x80\x99re for: a future in which everyone counts.'
@HillaryClinton,790612321412452352,TweetDeck,2016-10-24 17:54:00,737,2078,"b'While Donald Trump is assaulting our democracy, millions of people are standing up for it\xe2\x80\x94registering, voting early, and volunteering.'"
@HillaryClinton,790612127996403712,TweetDeck,2016-10-24 17:53:14,5639,5408,b'Donald Trump refused to say that he\xe2\x80\x99d respect the results of this election.\n\nThat\xe2\x80\x99s a direct threat to our democracy.'
@HillaryClinton,790608765078867968,TweetDeck,2016-10-24 17:39:53,787,1799,"b'""Racism and sexism and bigotry have no place in our country.\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA in New Hampshire'"
@HillaryClinton,790607004968611840,TweetDeck,2016-10-24 17:32:53,3166,6236,"b'""Get this Donald: nasty women are smart, nasty women are tough, and nasty women vote.\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA: https://t.co/uTXX68HXhY'"
@HillaryClinton,790606692547452932,TweetDeck,2016-10-24 17:31:38,567,1112,"b'""Donald Trump aggressively disrespects more than half the people in this country.\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA https://t.co/Lvsb5mkLSt'"
@HillaryClinton,790606169257742336,TweetDeck,2016-10-24 17:29:34,440,970,"b'""The game is \'rigged\'\xe2\x80\x94it\xe2\x80\x99s rigged for guys like Donald Trump. I say, it\xe2\x80\x99s time to fight back!\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA https://t.co/tTgeqxNqYm'"
@HillaryClinton,790605317625225216,TweetDeck,2016-10-24 17:26:11,372,974,"b'""Hillary Clinton fights for us. It is now time for us to fight for Hillary.\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA https://t.co/iWKBOE1i18'"
@HillaryClinton,790605081695707140,TweetDeck,2016-10-24 17:25:14,371,981,"b'""It is great to be in the state that\xe2\x80\x99s going to send Hillary Clinton to the White House!\xe2\x80\x9d \xe2\x80\x94@ElizabethForMA in New Hampshire'"
@HillaryClinton,790602853622616066,TweetDeck,2016-10-24 17:16:23,1131,4248,"b'With 15 days to go, Hillary and @ElizabethForMA hit the trail in New Hampshire. Tune in: https://t.co/wn6a97g587 https://t.co/tTgeqxNqYm'"
@HillaryClinton,790563924072476673,Twitter Media Studio,2016-10-24 14:41:42,4572,13167,b'\xe2\x80\x9cWe\xe2\x80\x99re going to work our hearts out to make Hillary Clinton the next president of the United States.\xe2\x80\x9d \xe2\x80\x94\xe2\x80\xa6 https://t.co/TCer3UQcSI'
@HillaryClinton,790552754800451584,TweetDeck,2016-10-24 13:57:19,1423,4394,"b""No family should spend more than 10% of its income on child care.\n\nHere's how we can achieve that goal: https://t.co/lQzCN6czhh"""
@HillaryClinton,790383440478765056,TweetDeck,2016-10-24 02:44:31,2882,8942,"b'""No matter what issue you care about, it is on the ballot."" \xe2\x80\x94Hillary last night in Pennsylvania\xe2\x80\xa6 https://t.co/8o52fmdG2P'"
@HillaryClinton,790372179879792641,TweetDeck,2016-10-24 01:59:46,3955,17906,b'16 days. https://t.co/tTgeqxNqYm https://t.co/xj2robvztw'
@HillaryClinton,790366126714781696,Twitter Web Client,2016-10-24 01:35:43,1240,3533,"b'Congrats Cathy, and happy homecoming Howard! https://t.co/jG6chUjWdM'"
@HillaryClinton,790358562405027840,TweetDeck,2016-10-24 01:05:40,1363,3749,"b'The president takes an oath to ""preserve, protect, and defend the Constitution."" \n\nDoes Trump know what\'s in it? https://t.co/9Mvxq2BAz2'"
@HillaryClinton,790331970404376577,TweetDeck,2016-10-23 23:20:00,2303,8409,"b'""I will defend women\'s rights to make their own health care decisions."" \xe2\x80\x94Hillary https://t.co/BAbTwyL97U'"
@HillaryClinton,790298335743582208,Twitter Media Studio,2016-10-23 21:06:20,4378,13142,"b'""My vision for America is an America where everyone has a place. This is the America that I know and love."" \xe2\x80\x94Hillary https://t.co/mndHv0mqJ5'"
@HillaryClinton,790274183611707392,TweetDeck,2016-10-23 19:30:22,2578,4788,b'A (non-exhaustive) list of all the terrible things Donald Trump has said about women: https://t.co/QTCwWkrAf9'
@HillaryClinton,790252511928156162,TweetDeck,2016-10-23 18:04:15,3116,9133,b'The @NewYorker endorses Hillary: https://t.co/LLClRNgfDw https://t.co/0guNUsOuAL'
@HillaryClinton,790237644194189312,Twitter Media Studio,2016-10-23 17:05:10,5994,12745,"b""Donald Trump says he'd deport 16 million people. How do you even begin to quantify that? https://t.co/Fu1aBQrZag"""
@HillaryClinton,790207444941205504,TweetDeck,2016-10-23 15:05:10,1767,5163,"b""Did you know Hillary's college plan makes it easier for student-parents to afford school? Get the details: https://t.co/duxJbIPwCy"""
@HillaryClinton,790179415049302016,TweetDeck,2016-10-23 13:13:48,1995,7030,b'Newspapers across the country are almost exclusively endorsing Hillary over Trump. https://t.co/gaQgj0Xyjg'
@HillaryClinton,790021483510857728,TweetDeck,2016-10-23 02:46:14,3695,13283,b'Don\xe2\x80\x99t let anybody tell you America\xe2\x80\x99s best days are behind us. https://t.co/N6iFu8ZSHl'
@HillaryClinton,790015475241590784,TweetDeck,2016-10-23 02:22:21,3670,15430,"b'\xe2\x80\x9cTwo words give us hope: Madam President."" \xe2\x80\x94@VogueMagazine https://t.co/RCACiLsFVc https://t.co/aaYwwVFasi'"
@HillaryClinton,790004042659426305,TweetDeck,2016-10-23 01:36:55,786,4062,b'Just 17 days left. Join Hillary and @TimKaine on the trail in Philadelphia: https://t.co/jJfSVzYjAZ'
@HillaryClinton,789982262481780736,TweetDeck,2016-10-23 00:10:23,2480,8555,"b'Hillary\'s been called a lot of things over the years. ""Quitter"" isn\'t one of them. https://t.co/tTgeqxNqYm https://t.co/gDQ7waMjyY'"
@HillaryClinton,789974977965494272,Twitter Media Studio,2016-10-22 23:41:26,2477,6637,"b""Talk to your loved ones about this election\xe2\x80\x94there's too much at stake to sit out. https://t.co/tTgeqy51PU\xe2\x80\xa6 https://t.co/2s2F3s1AnJ"""
@HillaryClinton,789950140039700482,TweetDeck,2016-10-22 22:02:44,1977,6735,"b'""When your children and grandchildren ask what you did in 2016...I hope you\xe2\x80\x99ll say you voted for a better America.\xe2\x80\x9d \xe2\x80\x94Hillary'"
@HillaryClinton,789948612067426305,TweetDeck,2016-10-22 21:56:40,1582,4797,"b'""We\xe2\x80\x99re going to make public colleges and universities tuition-free for families making less than $125,000 a year.\xe2\x80\x9d https://t.co/ICfynSCYQ7'"
@HillaryClinton,789946450176315392,TweetDeck,2016-10-22 21:48:04,1385,3892,"b'""Whether you agree or disagree with me, whether you vote for me or not, I believe we can disagree without being disagreeable.\xe2\x80\x9d \xe2\x80\x94Hillary'"
@HillaryClinton,789944908815667200,TweetDeck,2016-10-22 21:41:57,783,2138,"b'\xe2\x80\x9cWe\xe2\x80\x99re going to grow the middle class from the middle out and the bottom up, not the top down.\xe2\x80\x9d \xe2\x80\x94Hillary https://t.co/fBQJawZUvB'"
@HillaryClinton,789944285034602496,TweetDeck,2016-10-22 21:39:28,842,3458,"b'""I really want to be president for all of the kids in America, to do everything I can to help you.\xe2\x80\x9d \xe2\x80\x94Hillary in Pittsburgh'"
@HillaryClinton,789942547082772484,TweetDeck,2016-10-22 21:32:34,737,2197,"b'""We\xe2\x80\x99re going to come together in the next 17 days and convince everybody you can to get out and vote.\xe2\x80\x9d \xe2\x80\x94Hillary https://t.co/tTgeqxNqYm'"
@HillaryClinton,789941292889432064,TweetDeck,2016-10-22 21:27:35,579,1690,"b'\xe2\x80\x9cIf you can be president of the United States, you can do anything.\xe2\x80\x9d \xe2\x80\x94@TimKaine\xe2\x80\x99s message to girls in America'"
@HillaryClinton,789936917135622144,TweetDeck,2016-10-22 21:10:12,874,4140,b'Hillary and @TimKaine are campaigning together in Pittsburgh. Tune in now to join them live: https://t.co/CcJ6koc5On'
@HillaryClinton,789908407277027329,TweetDeck,2016-10-22 19:16:54,1380,3328,b'Donald Trump has a unique view of the Bill of Rights. Here\xe2\x80\x99s what it might look like under his presidency: https://t.co/DCTtNKMFQv'
@HillaryClinton,789906233562128388,Twitter Web Client,2016-10-22 19:08:16,1610,0,"b""RT @creynoldsnc: HFA response to Trump's closing argument today in Gettysburg. https://t.co/2g5Yo0u3LA"""
@HillaryClinton,789893216359346177,TweetDeck,2016-10-22 18:16:32,2518,7217,"b'""Hillary Clinton is not just the only safe choice in this election \xe2\x80\x94 she\xe2\x80\x99s also the right choice."" \xe2\x80\x94@BostonGlobe https://t.co/bpKDV6bJVU'"
@HillaryClinton,789879437991043072,Twitter Web Client,2016-10-22 17:21:47,2167,7358,"b'""Hillary Clinton is far better than Trump or anyone else running. She should be president."" \xe2\x80\x94@PhillyDotCom https://t.co/HCVjLSXW0r'"
@HillaryClinton,789861560755683328,Twitter Media Studio,2016-10-22 16:10:45,8038,17387,"b'""My son was Captain Humayun Khan. He was 27 years old. And he was a Muslim American."" https://t.co/as9k2RMdV5'"
@HillaryClinton,789847321097932801,Twitter Media Studio,2016-10-22 15:14:10,3945,9490,"b'""We really are just trying to make our mark in life by helping people."" https://t.co/PKoxy9dZEU'"
@HillaryClinton,789828163476058113,TweetDeck,2016-10-22 13:58:03,1226,3972,"b'""This is a woman I have never met...but who has stood with my family and me over and over again."" https://t.co/zDMxHMGUZT'"
@HillaryClinton,789815260207349760,TweetDeck,2016-10-22 13:06:46,1711,6581,"b""Just 17 days left in this campaign. If you're proud to stand with Hillary, chip in now and get your free sticker: https://t.co/wcVRk9D7V1"""
@HillaryClinton,789660412685975552,Twitter for iPhone,2016-10-22 02:51:28,887,3689,b'Enter now for your once-in-a-lifetime chance to fly for free with Hillary on the official campaign plane: https://t.co/etGzuSlodX'
@HillaryClinton,789652171650465792,Twitter Media Studio,2016-10-22 02:18:43,2225,5647,"b'""It\xe2\x80\x99s time to get out the vote."" https://t.co/tTgeqxNqYm https://t.co/0sMlFJwVHb #JuntosSePuede https://t.co/ilH8xA0R3Q'"
@HillaryClinton,789651307426635776,Twitter Web Client,2016-10-22 02:15:17,1078,0,b'RT @EllisonCampaign: Our diversity is not a weakness. It is our strength. @HillaryClinton understands that. #StrongerTogether. https://t.co\xe2\x80\xa6'
@HillaryClinton,789614862552932352,Twitter Media Studio,2016-10-21 23:50:28,4061,11843,"b'""What I want to say to Hillary is, \'Thank you. You made a difference in my child\'s life.\'"" https://t.co/hougWv15gK'"
@HillaryClinton,789605688028827649,TweetDeck,2016-10-21 23:14:00,2583,7244,"b'\xe2\x80\x9cIt\xe2\x80\x99s becoming clear that, to him, most of America is \xe2\x80\x98them.\xe2\x80\x99\xe2\x80\x9d \xe2\x80\x94@FLOTUS on Donald Trump https://t.co/31JCixurBJ'"
@HillaryClinton,789595519534391296,Twitter Web Client,2016-10-21 22:33:36,288,0,b'RT @barb_kinney: Hear about my career and why @HillaryClinton means so much to me on @TheRivetersPod https://t.co/XqB0KDZPV0'
@HillaryClinton,789588056517074944,Twitter Web Client,2016-10-21 22:03:57,928,0,b'RT @Hillary_esp: Juntos se puede. https://t.co/0hXs2cISNH https://t.co/yuOWQG6y12 https://t.co/7bzlf7FozX'
@HillaryClinton,789579206468534272,TweetDeck,2016-10-21 21:28:47,1635,4334,"b'""Let\xe2\x80\x99s go out and prove that love trumps hate!\xe2\x80\x9d \xe2\x80\x94Hillary https://t.co/tTgeqxNqYm https://t.co/OmeUg5bDbr'"
@HillaryClinton,789578245838700544,TweetDeck,2016-10-21 21:24:58,697,2209,"b'\xe2\x80\x9cThe only way we can have that positive, optimistic, unifying future is if all of you help us get there.\xe2\x80\x9d \xe2\x80\x94Hillary https://t.co/iWKBOE1i18'"
@HillaryClinton,789577038369845248,TweetDeck,2016-10-21 21:20:10,1079,2778,b'\xe2\x80\x9cWe\xe2\x80\x99ve got to make sure that women and girls are treated with the dignity and respect in our country that we deserve.\xe2\x80\x9d \xe2\x80\x94Hillary'
@HillaryClinton,789576615441342464,TweetDeck,2016-10-21 21:18:29,641,1515,"b'""Education should lift you up, not hold you back. We\xe2\x80\x99re going to help you pay back and pay down your loans."" https://t.co/VkVm51nWIY'"
@HillaryClinton,789576326638399493,TweetDeck,2016-10-21 21:17:20,1030,1952,"b'Trump suits were made in Mexico\xe2\x80\x94he could have made them in Brooklyn, Ohio.\n\nTrump furniture is made in Turkey instead of Cleveland.'"
@HillaryClinton,789575624167923713,TweetDeck,2016-10-21 21:14:33,730,1590,"b'\xe2\x80\x9cHe has put Chinese steelworkers to work, not American steelworkers, and we\xe2\x80\x99re going to change that.\xe2\x80\x9d \xe2\x80\x94Hillary on Trump'"
@HillaryClinton,789575256788926465,TweetDeck,2016-10-21 21:13:05,845,1650,"b'\xe2\x80\x9cWhen the middle class thrives, America thrives.\xe2\x80\x9d \xe2\x80\x94Hillary in Cleveland https://t.co/ZiHj4nQanC'"
@HillaryClinton,789574947685498880,TweetDeck,2016-10-21 21:11:51,605,1463,"b'""I want to be every single American\xe2\x80\x99s president\xe2\x80\xa6I believe we can disagree without being disagreeable.\xe2\x80\x9d \xe2\x80\x94Hillary #StrongerTogether'"
@HillaryClinton,789574728436609024,TweetDeck,2016-10-21 21:10:59,751,1691,b'\xe2\x80\x9cThere\xe2\x80\x99s something really exciting happening right now\xe2\x80\x94people are coming together\xe2\x80\xa6to reject hate and division.\xe2\x80\x9d \xe2\x80\x94Hillary'
@HillaryClinton,789574461804646401,TweetDeck,2016-10-21 21:09:55,420,996,"b'\xe2\x80\x9cMore than 3 million people have already voted, including many of you right here in Ohio.\xe2\x80\x9d \xe2\x80\x94Hillary\n\nJoin them: https://t.co/FGde4kwoHv'"
@HillaryClinton,789574160058023936,TweetDeck,2016-10-21 21:08:43,549,1189,b'More than 200 million voters are registered to vote in this election. That\xe2\x80\x99s more than ever before.\n\nJoin them: https://t.co/tTgeqxNqYm'
@HillaryClinton,789573802338480128,TweetDeck,2016-10-21 21:07:18,770,1648,"b'\xe2\x80\x9cWe know the difference between leadership and dictatorship, and the peaceful transition of power is one of the things that sets us apart.\xe2\x80\x9d'"
@HillaryClinton,789573422716182529,TweetDeck,2016-10-21 21:05:48,2385,3160,"b'Donald Trump refused to say that he\xe2\x80\x99d respect the results of this election. By doing that, he\xe2\x80\x99s threatening our democracy.'"
@HillaryClinton,789571718847291393,TweetDeck,2016-10-21 20:59:01,726,3065,"b""Hillary's live in Cleveland talking about what we need to do to move our country forward. Watch here: https://t.co/dkg7pwiNMt"""
@HillaryClinton,789547858701774848,Twitter Media Studio,2016-10-21 19:24:13,8809,20409,b'Captain Humayun Khan died serving his country\xe2\x80\x94and saving his entire unit.\n\nTrump seems to think someone like him do\xe2\x80\xa6 https://t.co/LVbTEJ87aB'
@HillaryClinton,789531437376602113,TweetDeck,2016-10-21 18:18:58,1298,5396,"b'""I took a break from my rigorous nap schedule to be here.""\n\nCatch up on Hillary\'s best lines at the #AlSmithDinner: https://t.co/XQkzWYh9fU'"
@HillaryClinton,789524541789859840,TweetDeck,2016-10-21 17:51:34,45547,125417,b'Where was this kind of comedy last night? https://t.co/71JhLG55G5'
@HillaryClinton,789515436849262592,TweetDeck,2016-10-21 17:15:23,1459,4004,"b'Trump called Latinos ""bad hombres"" on Wednesday. It\'s not even the most insulting thing he said about the community. https://t.co/ClGi0LEfJ0'"
@HillaryClinton,789508552536850432,TweetDeck,2016-10-21 16:48:01,1527,0,b'RT @PhillyInquirer: EDITORIAL | @HillaryClinton is easily the best candidate for president https://t.co/ZM32itnhBA https://t.co/gygMjHZahz'
@HillaryClinton,789499481758859264,Twitter Media Studio,2016-10-21 16:11:59,6787,14665,"b'Khizr Khan, father of a fallen Muslim American hero: ""I want to ask Mr. Trump: Would my son have a place in your Am\xe2\x80\xa6 https://t.co/7xqG0AttvT'"
@HillaryClinton,789485135791988736,Twitter Media Studio,2016-10-21 15:14:58,4636,11511,"b""The next president should sweat the details on policy\xe2\x80\x94because it's not just a detail when it's your child. https://t.co/oQNlOd5bcX"""
@HillaryClinton,789455826922582016,Twitter Media Studio,2016-10-21 13:18:31,5709,10431,b'Want to know if Donald Trump is lying? Just Google it. https://t.co/Ujm9H1Sha9'
@HillaryClinton,789303801085849600,Twitter Web Client,2016-10-21 03:14:25,5822,16830,"b""Watch Hillary's full remarks at the #AlSmithDinner. https://t.co/Dkb2CfpQBL"""
@HillaryClinton,789281081124061184,TweetDeck,2016-10-21 01:44:08,3114,8775,"b'""I believe that for each of us, our greatest monument on this earth won\xe2\x80\x99t be what we build, but the lives we touch."" \xe2\x80\x94Hillary #AlSmithDinner'"
@HillaryClinton,789280279206789122,TweetDeck,2016-10-21 01:40:57,2785,8451,"b'\xe2\x80\x9cWe need to get better at finding ways to disagree on matters of policy, while agreeing on questions of decency.\xe2\x80\x9d #AlSmithDinner'"
@HillaryClinton,789279261832146944,TweetDeck,2016-10-21 01:36:54,2715,7711,"b'""I said no to some jokes that I thought were over the line, but I suppose you can judge for yourself on Wikileaks in the next few days.""'"
@HillaryClinton,789278350103736320,TweetDeck,2016-10-21 01:33:17,2915,8578,"b'""I\xe2\x80\x99ve had to listen to Donald Trump for 3 full debates\xe2\x80\xa6I have now stood next to Donald Trump longer than any of his campaign managers.""'"
@HillaryClinton,789277762313940992,TweetDeck,2016-10-21 01:30:57,1659,4901,"b'""It is great, also, to see Mayor Bloomberg here. It\xe2\x80\x99s a shame he\xe2\x80\x99s not speaking tonight. I\xe2\x80\x99m curious to hear what a billionaire has to say.""'"
@HillaryClinton,789277391067738113,TweetDeck,2016-10-21 01:29:28,2095,5815,"b'""This dinner brings together a collection of sensible, committed, mainstream Republicans, or, as we now call them: Hillary supporters.""'"
@HillaryClinton,789276825683890177,TweetDeck,2016-10-21 01:27:13,2848,7551,"b'""Donald, I did enjoy listening to your speech\xe2\x80\xa6I\xe2\x80\x99m sure I\xe2\x80\x99ll enjoy listening to Mike Pence deny you ever gave it."" \xe2\x80\x94Hillary #AlSmithDinner'"
@HillaryClinton,789276725171593216,TweetDeck,2016-10-21 01:26:49,2135,5837,"b'""It\xe2\x80\x99s amazing that I\xe2\x80\x99m up here after Donald. I didn\xe2\x80\x99t think he\xe2\x80\x99d be OK with a peaceful transition of power."" \xe2\x80\x94Hillary at the #AlSmithDinner'"
@HillaryClinton,789276139088973824,TweetDeck,2016-10-21 01:24:30,1516,5274,"b'""This is such a special event that I took a break from my rigorous nap schedule to be here."" \xe2\x80\x94Hillary #AlSmithDinner'"
@HillaryClinton,789275561193537537,TweetDeck,2016-10-21 01:22:12,862,3830,b'Watch Hillary speak live at the #AlSmithDinner in New York City: https://t.co/yuy57F9LFz'
@HillaryClinton,789259645839867904,Twitter Web Client,2016-10-21 00:18:57,1935,0,"b""RT @TheDemocrats: \xe2\x80\x9cDon't just tweet about my speech last week \xe2\x80\x93 if you liked that speech, then go vote.\xe2\x80\x9d \xe2\x80\x93Michelle Obama \n\nHere\xe2\x80\x99s how: http\xe2\x80\xa6"""
@HillaryClinton,789245408837074944,TweetDeck,2016-10-20 23:22:23,3557,8279,"b'Between the three presidential debates, Trump told roughly one lie for every 50 seconds he spoke. https://t.co/FbhB0zDkyj'"
@HillaryClinton,789225420952629248,TweetDeck,2016-10-20 22:02:58,2825,8752,b'\xe2\x80\x9cHope is what drives Hillary...it is why she has spent her life fighting for kids who need a champion.\xe2\x80\x9d \xe2\x80\x94@FLOTUS https://t.co/jR5GULGJGu'
@HillaryClinton,789221087599071232,TweetDeck,2016-10-20 21:45:44,946,3038,"b'""In difficult times, we don\'t give up, we don\'t discard our highest ideals, we rise up to meet them."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789219904104923137,TweetDeck,2016-10-20 21:41:02,1058,3401,"b'""We cannot let anyone take away our hope.\nWe cannot let anyone silence our voices.\nBecause we know that every vote matters.""\n\xe2\x80\x94@FLOTUS'"
@HillaryClinton,789219721879191552,TweetDeck,2016-10-20 21:40:19,890,2160,"b'""You do not try to keep American democracy in \'suspense.\xe2\x80\x99 Too many people have fought and marched and died for this democracy.\xe2\x80\x9d \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789219273197686784,TweetDeck,2016-10-20 21:38:32,846,1790,"b'""When you hear folks...saying this election is \'rigged,\' understand that they are trying to get you to stay home."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789219080544854017,TweetDeck,2016-10-20 21:37:46,549,1358,"b'""Hillary has comprehensive policies to help people. Her opponent has tweets.\n\nYou decide.\xe2\x80\x9d \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789218324911620096,TweetDeck,2016-10-20 21:34:46,510,1410,"b'""When you\'re president...knowing what you\'re doing is a good thing.\n\nAnd Hillary Clinton absolutely knows what she\'s doing."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789218047018078212,TweetDeck,2016-10-20 21:33:40,413,1200,"b'""If you\'re a young person worried about affording college, [Hillary] has a plan to make your education tuition-free."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789217455960952832,TweetDeck,2016-10-20 21:31:19,434,1161,"b'""Hillary knows that our country is powerful and vibrant and strong\xe2\x80\x94big enough to have a place for all of us."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789216844922183684,TweetDeck,2016-10-20 21:28:53,663,1593,"b'""He demeans and humiliates women as if we\'re objects...rather than human beings worthy of love and respect."" \xe2\x80\x94@FLOTUS on Trump'"
@HillaryClinton,789216480512643076,TweetDeck,2016-10-20 21:27:26,611,1585,"b'""He thinks we should be afraid of our Muslim brothers and sisters\xe2\x80\x94because he has no idea who they really are."" \xe2\x80\x94@FLOTUS on Trump'"
@HillaryClinton,789215954211340288,TweetDeck,2016-10-20 21:25:21,466,1215,"b'""Our hope is grounded in hard work and hard-earned faith...that we are all precious and worthy, no matter where we come from."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789215024015343617,TweetDeck,2016-10-20 21:21:39,515,1421,"b'""In this race, we have a candidate whose vision for our country is completely and utterly lacking in hope."" \xe2\x80\x94@FLOTUS on Trump'"
@HillaryClinton,789214587069534208,TweetDeck,2016-10-20 21:19:55,1107,2329,"b'""Decent men do not demean women, and we shouldn\'t tolerate this behavior from any man, let alone a man who wants to be president."" \xe2\x80\x94@FLOTUS'"
@HillaryClinton,789214423969828864,TweetDeck,2016-10-20 21:19:16,916,4098,"b'With just 19 days left in this campaign, @FLOTUS hits the trail for Hillary in Arizona. Watch live \xe2\x86\x92 https://t.co/D8ELAkkMcd'"
@HillaryClinton,789207924052627456,TweetDeck,2016-10-20 20:53:26,494,1914,"b'""You wanna give me a good send off? Go knock on some doors.\xe2\x80\x9d \xe2\x80\x94@POTUS: https://t.co/iWKBODJGCy'"
@HillaryClinton,789207504743903232,TweetDeck,2016-10-20 20:51:46,771,2275,"b'""Progress is on the ballot.\nCivility is on the ballot.\nTolerance is on the ballot.\xe2\x80\x9d\n\xe2\x80\x94@POTUS\n\nGo vote: https://t.co/tTgeqy51PU'"
@HillaryClinton,789206918065782784,TweetDeck,2016-10-20 20:49:26,789,1888,"b'""Donald Trump doesn\xe2\x80\x99t have anything to offer but anger, and grievance, and blame.\xe2\x80\x9d \xe2\x80\x94@POTUS'"
@HillaryClinton,789206611764060160,TweetDeck,2016-10-20 20:48:13,556,1414,"b'""Don\xe2\x80\x99t fall for the easy cynicism that your vote doesn\xe2\x80\x99t matter\xe2\x80\xa6that\xe2\x80\x99s what Hillary\'s opponent wants you to think.\xe2\x80\x9d \xe2\x80\x94@POTUS'"
@HillaryClinton,789205356945760256,TweetDeck,2016-10-20 20:43:14,833,1893,"b'""When you try to sow the seeds of doubt in people\'s minds about the legitimacy of our elections\xe2\x80\x94then that undermines our democracy."" \xe2\x80\x94@POTUS'"
